"age","year","Sex","Never","Current","Ex","init","cess","check"
47,2020,"Male",58.7445357028512,31.677918834497,9.57754546265178,0.0137257002421631,0.00707650843421438,100
47,2020,"Female",95.039371328895,3.56544665626691,1.39518201483808,0.00164964107288375,0.00904885977057951,100
47,2021,"Male",57.2830782956178,32.7628081294163,9.95411357496591,0.0143085842161495,0.00708204152887255,100
47,2021,"Female",95.1539247229087,3.49758678561053,1.34848849148078,0.00169565748786488,0.00905570697946764,100
47,2022,"Male",55.8008622700747,33.8561640150523,10.3429737148731,0.0149105378784515,0.00708718862462599,100
47,2022,"Female",95.2708092208105,3.42992729382212,1.29926348536739,0.00174179514693093,0.00906214701252434,100
47,2023,"Male",54.2990171405705,34.9566902427806,10.7442926166489,0.0155325188566175,0.0070919712061374,100
47,2023,"Female",95.390227482722,3.36228920556347,1.2474833117145,0.0017880548648829,0.00906820846316966,100
48,2018,"Male",61.1898,29.854,8.9562,0.0124820341530018,0.00706740729483249,100
48,2018,"Female",94.7031,3.7835,1.5134,0.00161940339852695,0.00904878982160704,100
48,2019,"Male",60.1189234041774,30.6502283354433,9.23084826037928,0.0130216425330088,0.00707386353923072,100
48,2019,"Female",94.7601847076524,3.75335821318058,1.48645707916706,0.00166708336844878,0.00905657315096462,100
48,2020,"Male",59.0235001624943,31.4638012736046,9.51269856390108,0.0135781534668068,0.00707988515374579,100
48,2020,"Female",94.8184989439165,3.72367592605958,1.45782513002396,0.00171489345124247,0.00906388062521626,100
48,2021,"Male",57.9039845665084,32.2941256341057,9.80188979938594,0.01415238071598,0.00708549943629566,100
48,2021,"Female",94.8782171072592,3.69431323773264,1.42746965500816,0.00176283460728428,0.00907074737449613,100
48,2022,"Male",56.4289567868967,33.3847334370518,10.1863097760515,0.0147451904812121,0.00709073071224538,100
48,2022,"Female",94.9881860786149,3.63162978426406,1.38018413712104,0.00181090776119319,0.00907720511324143,100
48,2023,"Male",54.9341343246492,34.4827850201327,10.5830806552181,0.0153575057862946,0.00709560065998852,100
48,2023,"Female",95.1004597869019,3.56917343201683,1.33036678108129,0.0018591138067256,0.00908328254572878,100
49,2018,"Male",61.4589,29.647,8.8941,0.0123504642206032,0.00707062990067018,100
49,2018,"Female",94.4938,3.933,1.5732,0.00168083823675644,0.00906376558824921,100
49,2019,"Male",60.3930082977337,30.4396085801661,9.16738312210019,0.0128822971616993,0.00707716188171899,100
49,2019,"Female",94.5452220370495,3.90711241843387,1.54766554451667,0.00173042167990143,0.00907157250802215,100
49,2020,"Male",59.3026194359363,31.2495322071334,9.4478483569303,0.0134306066914504,0.00708326187327721,100
49,2020,"Female",94.5976810874587,3.88184184258632,1.520477069955,0.0017801458296012,0.00907890147985302,100
49,2021,"Male",58.188177117005,32.0761875729061,9.73563531008892,0.0139961772158105,0.00708895734371878,100
49,2021,"Female",94.6513496125674,3.85704873377888,1.49160165365374,0.00183001172670368,0.00908578776952463,100
49,2022,"Male",57.0501792844541,32.9189419677011,10.0308787478448,0.0145798430839728,0.00709427279986476,100
49,2022,"Female",94.7064014075315,3.83259489844889,1.46100369401962,0.00188002037545546,0.00909226321395852,100
49,2023,"Male",55.5623487565273,34.0144567308117,10.423194512661,0.0151824927159717,0.00709923011383964,100
49,2023,"Female",94.8115922304003,3.77523651304668,1.413171256553,0.00193017274856829,0.0090983566282879,100
50,2018,"Male",61.728,29.44,8.832,0.0122188942882045,0.00707385250650787,100
50,2018,"Female",94.2845,4.0825,1.633,0.00174227307498592,0.00907874135489139,100
50,2019,"Male",60.6671681869688,30.2289151947238,9.10391661830732,0.0127429517903898,0.00708046022420725,100
50,2019,"Female",94.3302858798637,4.06083562546222,1.60887849467405,0.00179375999135409,0.00908657186507967,100
50,2020,"Male",59.5818935563733,31.0351116026331,9.38299484099357,0.0132830599160941,0.00708663859280862,100
50,2020,"Female",94.3769177543315,4.03994441243417,1.58313783323435,0.00184539820795992,0.00909392233448976,100
50,2021,"Male",58.4726094649492,31.858015577293,9.66937495775783,0.013839973715641,0.00709241525114189,100
50,2021,"Female",94.4245662217497,4.01968711715874,1.5557466610916,0.00189718884612307,0.00910082816455312,100
50,2022,"Male",57.3398026252966,32.6970048395927,9.96319253511075,0.0144144956867334,0.00709781488748415,100
50,2022,"Female",94.4734031467314,3.99992589729829,1.52667095597032,0.00194913298971772,0.00910732131467561,100
50,2023,"Male",56.184015353023,33.5514067549994,10.2645778919776,0.0150074796456488,0.00710285956769076,100
50,2023,"Female",94.5236016924197,3.98052429836283,1.49587400921747,0.00200123169041099,0.00911343071084702,100
51,2018,"Male",61.9971,29.233,8.7699,0.0117026397758958,0.00734236961662922,100
51,2018,"Female",94.0752,4.232,1.6928,0.0017186140545541,0.00940129985360529,100
51,2019,"Male",60.9414030718828,30.0181481791165,9.04044874900066,0.012206200989701,0.00735424003518425,100
51,2019,"Female",94.1153762360952,4.21452783426564,1.67009592963919,0.00176960282945068,0.00941080057039733,100
51,2020,"Male",59.8613225570016,30.8205394276534,9.31813801534499,0.0127253084354948,0.00736578971122127,100
51,2020,"Female",94.1562089393447,4.19798364219018,1.64580741846513,0.00182075170107603,0.00941978772864782,100
51,2021,"Male",58.757281715625,31.63960954453,9.60310873984497,0.0132606959328162,0.00737705285614332,100
51,2021,"Female",94.1978669186365,4.18222840823725,1.61990467312626,0.001872061868224,0.00942829943252441,100
51,2022,"Male",57.6297562880246,32.4747464569674,9.89549725500805,0.0138131434513307,0.00738806088094797,100
51,2022,"Female",94.2405201846871,4.16712457206091,1.59235524325203,0.00192353449524194,0.00943637008814756,100
51,2023,"Male",56.479276704512,33.3252885267176,10.1954347687705,0.0143834808687826,0.00739884276011123,100
51,2023,"Female",94.2843399784532,4.15253601806295,1.56312400348387,0.00197517071704187,0.00944403084204648,100
52,2018,"Male",62.2662,29.026,8.7078,0.0111863852635872,0.00761088672675057,100
52,2018,"Female",93.8659,4.3815,1.7526,0.00169495503412228,0.00972385835231918,100
52,2019,"Male",61.2403509366214,29.7747625644301,8.98488649894854,0.0116694501890123,0.00762801984616124,100
52,2019,"Female",93.9087242598989,4.35864923208722,1.73262650801392,0.00174544566754727,0.00973502927571498,100
52,2020,"Male",60.1659049213013,30.5725389626904,9.26155611600831,0.0121675569548955,0.00764494082963392,100
52,2020,"Female",93.9440155047159,4.34618860806966,1.70979588721445,0.00179610519419215,0.00974565312280587,100
52,2021,"Male",59.067519760437,31.3869774758054,9.54550276375764,0.0126814181499913,0.00766169046114475,100
52,2021,"Female",93.9799426909328,4.33467004381066,1.68538726525654,0.00184693489032494,0.00975577070049569,100
52,2022,"Male",57.9456589544768,32.2174769441138,9.83686410140938,0.013211791215928,0.0076783068744118,100
52,2022,"Female",94.0166740722403,4.32395619958017,1.65936972817955,0.00189793600076616,0.0097654188616195,100
52,2023,"Male",56.8008397909832,33.0633874112992,10.1357727977176,0.0137594820919165,0.00769482595253169,100
52,2023,"Female",94.0543790688595,4.31391123490731,1.63170969623322,0.00194910974367274,0.00977463097324594,100
53,2018,"Male",62.5353,28.819,8.6457,0.0106701307512785,0.00787940383687192,100
53,2018,"Female",93.6566,4.531,1.8124,0.00167129601369046,0.0100464168510331,100
53,2019,"Male",61.5395876806409,29.5312014153044,8.92921090405468,0.0111326993883236,0.00790179965713824,100
53,2019,"Female",93.7020621715146,4.50268379771388,1.79525403077155,0.00172128850564386,0.0100592579810326,100
53,2020,"Male",60.4952054786623,30.2922817243677,9.21251279697001,0.0116098054742962,0.00792409194804657,100
53,2020,"Female",93.7400543124757,4.48484129601047,1.77510439151383,0.00177145868730826,0.0100715185169639,100
53,2021,"Male",59.4029159226217,31.1012906312266,9.49579344615174,0.0121021403671665,0.00794632806614618,100
53,2021,"Female",93.770507024743,4.47729666856111,1.75219630669588,0.00182180791242587,0.010083241968467,100
53,2022,"Male",58.2871320217194,31.9263663696035,9.78650160867713,0.0126104389805252,0.00796855286787563,100
53,2022,"Female",93.8015747743498,4.47070809178899,1.72771713386127,0.00187233750629038,0.0100944676350915,100
53,2023,"Male",57.1483566977884,32.7668713230876,10.084771979124,0.0131354833150503,0.00799080914495216,100
53,2023,"Female",93.8334252567384,4.4649399388867,1.70163480437492,0.00192304877030362,0.0101052311044454,100
54,2018,"Male",62.8044,28.612,8.5836,0.0101538762389698,0.00814792094699327,100
54,2018,"Female",93.4473,4.6805,1.8722,0.00164763699325864,0.010368975349747,100
54,2019,"Male",61.8391133039414,29.2874647317396,8.87342196431907,0.0105959485876349,0.00817557946811524,100
54,2019,"Female",93.4953899709423,4.64663153114563,1.85797849791206,0.00169713134374045,0.0103834866863503,100
54,2020,"Male",60.8251250387003,30.0116561018939,9.16321885940583,0.0110520539936969,0.00820324306645922,100
54,2020,"Female",93.5360728394622,4.6233242665216,1.84060289401625,0.00174681218042437,0.010397383911122,100
54,2021,"Male",59.7630840104189,30.7836907841571,9.45322520542396,0.0115228625843416,0.00823096567114761,100
54,2021,"Female",93.569277939818,4.61039592869033,1.82032613149167,0.0017966809345268,0.0104107132364383,100
54,2022,"Male",58.6538190761142,31.60255519908,9.74362572480583,0.0120090867451225,0.00825879886133945,100
54,2022,"Female",93.5949369874567,4.60767077953391,1.79739223300938,0.0018467390118146,0.0104235164085634,100
54,2023,"Male",57.5215023715659,32.4368785194056,10.0416191090284,0.0125114845381842,0.00828679233737263,100
54,2023,"Female",93.6211897713274,4.60591555634331,1.77289467232931,0.0018969877969345,0.0104358312356449,100
55,2018,"Male",63.0735,28.405,8.5215,0.00963762172666111,0.00841643805711463,100
55,2018,"Female",93.238,4.83,1.932,0.00162397797282682,0.0106915338484609,100
55,2019,"Male",62.1389278065227,29.0435525137355,8.81751967974171,0.0100591977869462,0.00844935927909223,100
55,2019,"Female",93.2887076581821,4.79049243238245,1.92079990943546,0.00167297418183704,0.010707715391668,100
55,2020,"Male",61.1556640847839,29.7306617589023,9.11367415631388,0.0104943025130976,0.00848239418487187,100
55,2020,"Female",93.3320710849275,4.76163760523755,1.9062913098349,0.00172216567354049,0.01072324930528,100
55,2021,"Male",60.1242454812039,30.4655107482813,9.41024377051481,0.0109435848015168,0.00851560327614904,100
55,2021,"Female",93.368018360701,4.74324664214495,1.88873499715408,0.00177155395662774,0.0107381845044096,100
55,2022,"Male",59.0453839503818,31.2471545337983,9.70746151581998,0.0114077345097198,0.00854904485480328,100
55,2022,"Female",93.3964799039392,4.73513742695643,1.86838266910435,0.00182114051733882,0.0107525651820353,100
55,2023,"Male",57.9199727256379,32.0745177372911,10.005509537071,0.011887485761318,0.00858277552979309,100
55,2023,"Female",93.4173885341367,4.73713435820934,1.845477107654,0.00187092682356537,0.0107664313668443,100
56,2018,"Male",65.316,26.68,8.004,0.00873698230873517,0.00854908447982458,100
56,2018,"Female",93.6244,4.554,1.8216,0.00150898053250603,0.0108226624839867,100
56,2019,"Male",62.439031188385,28.7994647612923,8.76150405032261,0.0091132237051211,0.00858189865298699,100
56,2019,"Female",93.0820152332339,4.93426650142437,1.98371826534176,0.00155440190919027,0.0108392302229,100
56,2020,"Male",61.4868231002816,29.4492983590262,9.06387854069225,0.00950108739066047,0.00861475205297865,100
56,2020,"Female",93.1280490481242,4.89978139779284,1.97216955408296,0.00159999760609879,0.0108551323241601,100
56,2021,"Male",60.486401888779,30.146749434231,9.36684867699006,0.00990111626285883,0.00864770305411526,100
56,2021,"Female",93.1667282851168,4.87584906190014,1.95742265298308,0.00164576894767242,0.0108704189636661,100
56,2022,"Male",59.4383640511572,30.8909411604165,9.67069478842636,0.0103138868723143,0.0086808074976348,100
56,2022,"Female",93.1979820794407,4.86228085471112,1.93973706584821,0.00169171723698833,0.0108851354749086,100
56,2023,"Male",58.3434827894001,31.6808683814716,9.97564882912833,0.0107400121122817,0.00871411919568505,100
56,2023,"Female",93.2217419244603,4.8588948743154,1.91936320122425,0.00173784375952972,0.0108993229207557,100
57,2018,"Male",67.5585,24.955,7.4865,0.00783634289080924,0.00868173090253454,100
57,2018,"Female",94.0108,4.278,1.7112,0.00139398309218524,0.0109537911195125,100
57,2019,"Male",64.7207606804763,27.046274263462,8.23296505606169,0.008167249623296,0.00871443802688176,100
57,2019,"Female",93.4788700538932,4.65016809167171,1.87096185443509,0.00143582963654349,0.010970745054132,100
57,2020,"Male",61.845792496476,29.1446032050243,9.00960429849964,0.00850787226822335,0.00874710992108544,100
57,2020,"Female",92.9330842316898,5.02963538717276,2.03728038113739,0.00147782953865709,0.0109870153430402,100
57,2021,"Male",60.8780349161318,29.803417755815,9.31854732805315,0.00885864772420087,0.00877980283208147,100
57,2021,"Female",92.9747817968435,4.99978597244917,2.02543223070734,0.00151998393871709,0.0110026534229227,100
57,2022,"Male",59.8625519823848,30.5089012121072,9.62854680550805,0.00922003923490877,0.00881257014046632,100
57,2022,"Female",93.009116524963,4.98038654445989,2.01049693057707,0.00156229395663784,0.0110177057677818,100
57,2023,"Male",58.7999953013135,31.2601225669214,9.93988213176512,0.00959253846324546,0.00884546286157701,100
57,2023,"Female",93.0360185478832,4.97124881710173,1.99273263501512,0.00160476069549407,0.0110322144746671,100
58,2018,"Male",69.801,23.23,6.969,0.0069357034728833,0.00881437732524449,100
58,2018,"Female",94.3972,4.002,1.6008,0.00127898565186445,0.0110849197550383,100
58,2019,"Male",67.0067328663246,25.2892983327146,7.70396880096083,0.00722127554147091,0.00884697740077652,100
58,2019,"Female",93.8758165072048,4.36605064545359,1.75813284734158,0.00131725736389671,0.011102259885364,100
58,2020,"Male",64.1701247155046,27.3603334944954,8.46954179000002,0.00751465714578623,0.00887946778919222,100
58,2020,"Female",93.3407242184873,4.73722245890673,1.922053322606,0.00135566147121539,0.0111188983619202,100
58,2021,"Male",61.2979224075257,29.4365894242153,9.26548816825901,0.00781617918554291,0.00891190261004767,100
58,2021,"Female",92.7918274362822,5.11555284757164,2.09261971614612,0.00139419892976177,0.0111348878821793,100
58,2022,"Male",60.316737045661,30.1020709168872,9.58119203745189,0.00812619159750327,0.00894433278329784,100
58,2022,"Female",92.8295278571226,5.08995374142377,2.08051840145367,0.00143287067628735,0.011150276060655,100
58,2023,"Male",59.2883181499857,30.813269691887,9.89841215812727,0.0084450648142092,0.00897680652746897,100
58,2023,"Female",92.8598591504411,5.07469922645655,2.0654416231023,0.00147167763145842,0.0111651060285785,100
59,2018,"Male",72.0435,21.505,6.4515,0.00603506405495737,0.00894702374795445,100
59,2018,"Female",94.7836,3.726,1.4904,0.00116398821154366,0.0112160483905641,100
59,2019,"Male",69.2969477459298,23.5285369690502,7.17451528502004,0.00627530145964581,0.00897951677467128,100
59,2019,"Female",94.2728545931688,4.08191416277,1.64523124406123,0.00119868509124994,0.011233774716596,100
59,2020,"Male",66.5032002423748,25.5682754467077,7.92852431091745,0.00652144202334912,0.009011825657299,100
59,2020,"Female",93.7485526796871,4.4447687996015,1.80667852071137,0.00123349340377369,0.0112507813808003,100
59,2021,"Male",63.6685595223696,27.6180660601491,8.71337441748139,0.00677371064688495,0.00904400238801389,100
59,2021,"Female",93.2105886806787,4.81460955576246,1.97480176355887,0.00126841392080645,0.0112671223414359,100
59,2022,"Male",60.7998037455133,29.6714174344122,9.52877882007449,0.00703234396009777,0.00907609542612936,100
59,2022,"Female",92.6588687477497,5.19147170965091,2.14965954259941,0.00130344739593686,0.0112828463535282,100
59,2023,"Male",59.8073582919287,30.3412292039223,9.85141250414893,0.00729759116517293,0.00910815019336093,100
59,2023,"Female",92.6929127174364,5.16973900790639,2.13734827465723,0.00133859456742277,0.0112979975824899,100
60,2018,"Male",74.286,19.78,5.934,0.00513442463703144,0.0090796701706644,100
60,2018,"Female",95.17,3.45,1.38,0.00104899077122287,0.0113471770260899,100
60,2019,"Male",71.591405319292,21.7639901724687,6.64460450823931,0.00532932737782071,0.00911205614856604,100
60,2019,"Female",94.669984311785,3.79775864362096,1.53225704459404,0.00108011281860316,0.0113652895478281,100
60,2020,"Male",68.8450317188097,23.7684179230339,7.38655035815643,0.005528226900912,0.00914418352540579,100
60,2020,"Female",94.1565696488732,4.15227438320508,1.69115596792174,0.001111325336332,0.0113826643996804,100
60,2021,"Male",66.0527268068412,25.787509338044,8.15976385511487,0.00573124210822699,0.00917610216598009,100
60,2021,"Female",93.6296407104128,4.51360101503136,1.85675827455588,0.00114262891185113,0.0113993568006925,100
60,2022,"Male",63.2208203123643,27.8151410671073,8.96403862052845,0.00593849632269226,0.00920785806896088,100
60,2022,"Female",93.0890935815891,4.88178215498214,2.02912426342876,0.00117402411558637,0.0114154166464014,100
60,2023,"Male",60.3561116348558,29.8448578186272,9.79903054651703,0.00615011751613667,0.00923949385925289,100
60,2023,"Female",92.5348360894204,5.25685113315499,2.20831277742461,0.00120551150338712,0.0114308891364013,100
61,2018,"Male",76.5285,18.055,5.4165,0.00410753970962515,0.00726373613653152,100
61,2018,"Female",95.5564,3.174,1.2696,0.0008391926169783,0.00907774162087189,100
61,2019,"Male",73.8901055864112,19.9956579429702,6.11423647061864,0.00426346190225657,0.00728964491885283,100
61,2019,"Female",95.0672056630535,3.51358408800646,1.41921024894001,0.000864090254882527,0.00909223163826244,100
61,2020,"Male",71.1956317865318,21.9607497848467,6.84361842862149,0.0044225815207296,0.00731534682032463,100
61,2020,"Female",94.5647751596292,3.85973918366548,1.57548565670536,0.000889060269065596,0.0091061315197443,100
61,2021,"Male",68.4504641740806,23.9448840365775,7.6046517893419,0.0045849936865816,0.00734088173278408,100
61,2021,"Female",94.0489836301516,4.21252714469807,1.73848922515027,0.000914103129480906,0.00911948544055401,100
61,2022,"Male",65.6604729315949,25.9423154873535,8.39721158105158,0.00475079705815381,0.0073662864551687,100
61,2022,"Female",93.519717254285,4.57199983499687,1.90828291071808,0.000939219292469099,0.00913233331712111,100
61,2023,"Male",62.8320048379767,27.9469587164111,9.22103644561223,0.00492009401290933,0.00739159508740231,100
61,2023,"Female",92.9768736084366,4.93819901753296,2.08492737403043,0.000964409202709698,0.00914471130912104,100
62,2018,"Male",78.771,16.33,4.899,0.00308065478221886,0.00544780210239864,100
62,2018,"Female",95.9428,2.898,1.1592,0.000629394462733725,0.00680830621565392,100
62,2019,"Male",76.2022236558132,18.249661805177,5.54811453900989,0.00319759642669243,0.00546723368913962,100
62,2019,"Female",95.4738306459683,3.22771061081181,1.29845874321984,0.000648067691161895,0.00681917372869683,100
62,2020,"Male",73.56332057088,20.176167785748,6.26051164337204,0.0033169361405472,0.00548651011524347,100
62,2020,"Female",94.9826851876074,3.5661094046415,1.45120540775107,0.000666795201799197,0.00682959863980822,100
62,2021,"Male",70.8692002642783,22.1259700401663,7.00482969555531,0.0034387452649362,0.00550566129958806,100
62,2021,"Female",94.4783332027171,3.91098230528778,1.61068449199513,0.00068557734711068,0.0068396140804155,100
62,2022,"Male",68.1252699102531,24.0936934254558,7.78103666429113,0.00356309779361536,0.00552471484137653,100
62,2022,"Female",93.9606510102891,4.26238956256782,1.77695942714308,0.000704414469351824,0.00684924998784084,100
62,2023,"Male",65.3374172318394,26.0736160953969,8.58896667276374,0.003690070509682,0.00554369631555173,100
62,2023,"Female",93.4295259783302,4.62038149235532,1.95009252931448,0.000723306902032274,0.00685853348184078,100
63,2018,"Male",81.0135,14.605,4.3815,0.00205376985481257,0.00363186806826576,100
63,2018,"Female",96.3292,2.622,1.0488,0.00041959630848915,0.00453887081043595,100
63,2019,"Male",78.519122131873,16.4925979419833,4.98827992614365,0.00213173095112829,0.00364482245942642,100
63,2019,"Female",95.8806225711204,2.94041546341384,1.17896196546576,0.000432045127441263,0.00454611581913122,100
63,2020,"Male",75.9494657461791,18.4022927607171,5.64824149310376,0.0022112907603648,0.00365767341016232,100
63,2020,"Female",95.4101691537962,3.26932813498664,1.32050271121714,0.000444530134532798,0.00455306575987215,100
63,2021,"Male",73.3103550505939,20.3180501598821,6.37159478952403,0.0022924968432908,0.00367044086639204,100
63,2021,"Female",94.9175672102751,3.60683656987758,1.47559621984736,0.000457051564740453,0.004559742720277,100
63,2022,"Male",70.6166863731814,22.2562442562025,7.12706937061607,0.00237539852907691,0.00368314322758435,100
63,2022,"Female",94.4117812977688,3.95074691472908,1.63747178750207,0.00046960964623455,0.00456616665856056,100
63,2023,"Male",67.8738828607932,24.211512355445,7.91460478376186,0.00246004700645467,0.00369579754370116,100
63,2023,"Female",93.8926886228939,4.30111820843549,1.8061931686706,0.000482204601354849,0.00457235565456052,100
64,2018,"Male",83.256,12.88,3.864,0.00102688492740629,0.00181593403413288,100
64,2018,"Female",96.7156,2.346,0.9384,0.000209798154244575,0.00226943540521797,100
64,2019,"Male",80.8408010145908,14.7244663533893,4.43473263201992,0.00106586547556414,0.00182241122971321,100
64,2019,"Female",96.2875814385097,2.65169864581255,1.06071991567776,0.000216022563720632,0.00227305790956561,100
64,2020,"Male",78.3454935225909,16.6059020143086,5.04860446310054,0.0011056453801824,0.00182883670508116,100
64,2020,"Female",95.8380007450698,2.96964938449821,1.19234987043203,0.000222265067266399,0.00227653287993607,100
64,2021,"Male",75.7753518357064,18.5088621438056,5.71578602048801,0.0011462484216454,0.00183522043319602,100
64,2021,"Female",95.3665617866923,3.29802820692683,1.33541000638084,0.000228525782370227,0.0022798713601385,100
64,2022,"Male",73.1362137410406,20.4173571805913,6.44642907836812,0.00118769926453845,0.00184157161379218,100
64,2022,"Female",94.872993005116,3.63494135814839,1.49206563673561,0.000234804823117275,0.00228308332928028,100
64,2023,"Male",70.4429660052633,22.3477100512665,7.20932394347016,0.00123002350322733,0.00184789877185058,100
64,2023,"Female",94.366255502405,3.97820849009767,1.65553600749737,0.000241102300677424,0.00228617782728026,100
65,2018,"Male",85.4985,11.155,3.3465,0,0,100
65,2018,"Female",97.102,2.07,0.828,0,0,100
65,2019,"Male",83.1672603039664,12.9452670393949,3.88747265663871,0,0,100
65,2019,"Female",96.6947072481362,2.36156015800794,0.943732593855841,0,0,100
65,2020,"Male",80.7514197564187,14.7869189670315,4.46166127654973,0,0,100
65,2020,"Female",96.2661800727443,2.66706333242303,1.06675659483264,0,0,100
65,2021,"Male",78.2556901242976,16.6652299219136,5.07907995378885,0,0,100
65,2021,"Female",95.8160992909687,2.9847804200179,1.1991202890134,0,0,100
65,2022,"Male",75.685353506061,18.5647750783234,5.74987141561563,0,0,100
65,2022,"Female",95.3441692580207,3.31289106237973,1.34293967959957,0,0,100
65,2023,"Male",73.0462544792021,20.4695872331714,6.48415828762657,0,0,100
65,2023,"Female",94.8501189082303,3.64950533269761,1.50037575907208,0,0,100
